"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 30 15:51:47 YEKT 2022","Fri Sep 30 15:51:50 YEKT 2022","3088","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #37.  Мой первый бриллиант","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:50 YEKT 2022","Fri Sep 30 15:51:51 YEKT 2022","1235","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #38.  Мужская","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:36 YEKT 2022","Fri Sep 30 15:51:39 YEKT 2022","2620","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #7.  Без камней","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:06 YEKT 2022","Fri Sep 30 15:52:08 YEKT 2022","2065","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #44.  Символ веры","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:55 YEKT 2022","Fri Sep 30 15:51:56 YEKT 2022","1525","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #18.  Керамика","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:30 YEKT 2022","Fri Sep 30 15:51:32 YEKT 2022","2003","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #3.  Александрит","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:24 YEKT 2022","Fri Sep 30 15:51:26 YEKT 2022","2323","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #26.  Princess","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:03 YEKT 2022","Fri Sep 30 15:52:06 YEKT 2022","3022","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #43.  Серебро с бриллиантами","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:17 YEKT 2022","Fri Sep 30 15:52:18 YEKT 2022","1150","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #35.  Перидот","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:14 YEKT 2022","Fri Sep 30 15:52:15 YEKT 2022","1354","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #32.  Рубин","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:45 YEKT 2022","Fri Sep 30 15:52:46 YEKT 2022","1011","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #51.  Шнурок","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:08 YEKT 2022","Fri Sep 30 15:51:09 YEKT 2022","1458","","searching.tests.SearchingByMainCategoriesTests","","searching.tests.SearchingByMainCategoriesTests","checkMainCategorySearchCorrect","Проверка по имени ключевых категорий изделий #7. Значение в поиске - Цепь","Кол-во совпадений должны быть 8 (на всю ширину формы)Все совпадения должны содержать в имени "
"passed","Fri Sep 30 15:51:02 YEKT 2022","Fri Sep 30 15:51:06 YEKT 2022","3637","","searching.tests.SearchingByCategoryWithStonesTests","","searching.tests.SearchingByCategoryWithStonesTests","checkIsCategoryWithStonesSearchCorrect","Поиск по запросу изделий с камнями #6. Кресты с бриллиантами","Количество совпадений должны быть 8 (на всю ширину контейнера)"
"passed","Fri Sep 30 15:50:29 YEKT 2022","Fri Sep 30 15:50:40 YEKT 2022","10838","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #1.  Solo 1920","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
