"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Mar 03 17:53:30 GMT 2023","Fri Mar 03 17:53:30 GMT 2023","3","","Заглушаем только один ресторан, но через поиск, и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._20_0_CertainRestaurantBySearchTest","choseWholeServiceToLockOption","1.4. Выбираем заглушить сервис полностью",""
"passed","Fri Mar 03 14:24:06 GMT 2023","Fri Mar 03 14:24:11 GMT 2023","5342","","Одновременная частичная оплата с 2х устройств","","tapper.tests.keeper_e2e._5_sockets._5_5_SimultaneouslyTwoGuestPartPayTest","chooseDishesBySecondGuest","1.5. Выбираем вторым гостем рандомные блюда",""
"broken","Fri Mar 03 13:59:29 GMT 2023","Fri Mar 03 13:59:29 GMT 2023","3","","Частичная оплата без сервисного сбора","","tapper.tests.keeper_e2e._7_modificator._7_4_PartPayNoScTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Mar 03 17:53:01 GMT 2023","Fri Mar 03 17:53:01 GMT 2023","0","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.integrations._14_0_TotalTest","","Проверка что все элементы отображаются корректно",""
"broken","Fri Mar 03 17:51:59 GMT 2023","Fri Mar 03 17:51:59 GMT 2023","1","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","isDownloadQrCorrect","2.4. Проверка скачивания qr-кода",""
"broken","Fri Mar 03 13:33:34 GMT 2023","Fri Mar 03 13:33:34 GMT 2023","3","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","checkPayment","1.8 Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Mar 03 13:33:22 GMT 2023","Fri Mar 03 13:33:22 GMT 2023","3","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isTapBarShown","2.4. Проверяем что нижнее навигационное меню есть, корректно работает меню, переходы по табам",""
"passed","Fri Mar 03 15:06:02 GMT 2023","Fri Mar 03 15:06:06 GMT 2023","4665","","Частичная оплата на 1одном устройстве, и оплата оставшихся позиций на втором устройстве. У обоих должен быть пустой стол по окончанию","","tapper.tests.keeper_e2e._5_sockets._5_6_PartAndFullPayTwoGuestTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Mar 03 17:24:08 GMT 2023","Fri Mar 03 17:24:17 GMT 2023","8558","","Частичная оплата с 1-го устройства и полная со 2-го устройства c чаевыми","","tapper.tests.keeper_e2e._5_sockets._6_0_PartAndFullPayTwoGuestTipsTest","chooseDishesAndCheckAfterDivided","1.3. Выбираем рандомно блюда у первого гостя, сохраняем данные для след.теста. Выбираем рандомную опцию чаевых",""
"broken","Fri Mar 03 17:34:36 GMT 2023","Fri Mar 03 17:34:36 GMT 2023","10","","Все вариации модификаторов. Полная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._8_9_BigFullPayTest","matchTapperOrderWithOrderInKeeper","2. Проверка что заказ с кассы совпадает со столом",""
"broken","Fri Mar 03 17:51:59 GMT 2023","Fri Mar 03 17:51:59 GMT 2023","2","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","deactivateMenuForGuest","1.5. Отключаем отображение меню для гостей по кнопке и проверяем стол",""
"passed","Fri Mar 03 17:01:18 GMT 2023","Fri Mar 03 17:01:23 GMT 2023","4200","","Частичная оплата с 1-го устройства и полная со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._5_9_PartAndFullPayTwoGuestNoTipsTest","checkDisabledDishes","1.4. Проверяем у второго гостя что блюда в статусе Оплачиваются, которые первый гость выбрал",""
"broken","Fri Mar 03 17:53:01 GMT 2023","Fri Mar 03 17:53:01 GMT 2023","212","","Проверка категории Профиль","","tapper.tests.support_personal_account.profile._16_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Mar 03 17:52:17 GMT 2023","Fri Mar 03 17:52:17 GMT 2023","2","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToAcquiringTab","2.0. Переход и проверка элементов в разделе Эквайринг",""
"passed","Fri Mar 03 14:02:05 GMT 2023","Fri Mar 03 14:02:09 GMT 2023","4141","","Частичная оплата на 1одном устройстве, и проверка этих позиций на другом, затем полная оплата с проверками статусов у второго","","tapper.tests.keeper_e2e._5_sockets._5_4_PartAndFullPayCheckEveryStatusTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 14:00:37 GMT 2023","Fri Mar 03 14:01:07 GMT 2023","30357","","Полная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', и затем пустой стол у второго устройства","","tapper.tests.keeper_e2e._5_sockets._5_2_FullCheckEveryStatusTest","clearDataAndChoseAgain","1.8. Проверка сообщения в телеграмме",""
"broken","Fri Mar 03 13:35:39 GMT 2023","Fri Mar 03 13:35:39 GMT 2023","9","","Проверка логики установки дефолтных чаевых от суммы заказа с двумя гостями","","tapper.tests.keeper_e2e._3_tips._0_6_TipsLogicBySumWith2GuestsTest","checkDishesByDefaultBySecondGuest","1.7. Проверяем что логика чаевых по сумме всех позиций и в б2п корректна у второго гостя",""
"broken","Fri Mar 03 18:58:47 GMT 2023","Fri Mar 03 18:58:47 GMT 2023","2","","Полная оплата с общей скидкой, позиции с модификаторами","","tapper.tests.keeper_e2e._8_discount._9_5_ModifiersFullPayTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Mar 03 15:27:23 GMT 2023","Fri Mar 03 15:27:26 GMT 2023","3562","","Частичная оплата на 1одном устройстве, и оплата оставшихся позиций на втором устройстве. У обоих должен быть пустой стол по окончанию","","tapper.tests.keeper_e2e._5_sockets._5_6_PartAndFullPayTwoGuestTest","savePaymentData2Guest","2.0. Сохраняем платежные данные второго гостя",""
"broken","Fri Mar 03 17:51:52 GMT 2023","Fri Mar 03 17:51:52 GMT 2023","204","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","checkIfWaiterVerifiedSuccessfully","1.8. Проверка что авторизация корректна",""
"broken","Fri Mar 03 18:58:45 GMT 2023","Fri Mar 03 18:58:46 GMT 2023","1506","","Полная оплата с общей скидкой, позиции с модификаторами","","tapper.tests.keeper_e2e._8_discount._9_5_ModifiersFullPayTest","checkIsDiscountPresent","2. Проверка скидки",""
"passed","Fri Mar 03 15:06:18 GMT 2023","Fri Mar 03 15:06:24 GMT 2023","5907","","Частичная оплата на 1одном устройстве, и оплата оставшихся позиций на втором устройстве. У обоих должен быть пустой стол по окончанию","","tapper.tests.keeper_e2e._5_sockets._5_6_PartAndFullPayTwoGuestTest","chooseDishesAndCheckAfterDivided","1.3. Выбираем рандомно блюда у первого гостя, сохраняем данные для след.теста",""
"broken","Fri Mar 03 17:53:30 GMT 2023","Fri Mar 03 17:53:30 GMT 2023","3","","Заглушаем только один ресторан, но через поиск, и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._20_0_CertainRestaurantBySearchTest","isPaymentUnavailable","1.7. Проверяем на выбранном столе что оплата заглушена",""
"broken","Fri Mar 03 17:51:51 GMT 2023","Fri Mar 03 17:51:52 GMT 2023","207","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Mar 03 13:33:57 GMT 2023","Fri Mar 03 13:33:57 GMT 2023","2","","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","","tapper.tests.keeper_e2e._0_common._0_4_CheckCallWaiterTgMsgTest","getTgAndTapperMsgData","3. Сбор данных со стола и сообщения тг",""
"broken","Fri Mar 03 13:33:42 GMT 2023","Fri Mar 03 13:33:44 GMT 2023","1655","","keeper - комплекс оплат для проверки на странице истории операций в админке","","tapper.tests.keeper_e2e._0_common._0_3_OperationsHistoryTest","matchTgMsgDataAndTapperData","1.6. Проверка сообщения в телеграмме",""
"passed","Fri Mar 03 13:59:42 GMT 2023","Fri Mar 03 13:59:43 GMT 2023","349","","Полная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', и затем пустой стол у второго устройства","","tapper.tests.keeper_e2e._5_sockets._5_2_FullCheckEveryStatusTest","checkDisabledDishes","1.4. Проверяем у второго гостя, что у него блюда в статусе Оплачиваются, которые первый гость выбрал",""
"broken","Fri Mar 03 13:33:15 GMT 2023","Fri Mar 03 13:33:31 GMT 2023","16337","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 17:52:40 GMT 2023","Fri Mar 03 17:52:40 GMT 2023","217","","Приглашение официанта на некорректный емейл","","tapper.tests.waiter_personal_account._14_2_WrongEmailInvitationTest","authorizeUser","1.0. Авторизуемся под админом",""
"failed","Fri Mar 03 16:13:19 GMT 2023","Fri Mar 03 16:13:19 GMT 2023","50","","Частичная оплата с 1-го устройства с комиссией со 2-го без комиссии","","tapper.tests.keeper_e2e._5_sockets._6_1_PartNoScAndFullScPayTwoGuestTest","switchTo2ndGuestAndCheckPaidDishes","1.9. Переключаемся на второго гостя, проверяем что выбранные ранее блюда в статусе Оплачено. Выключаем сервисный сбор",""
"broken","Fri Mar 03 17:53:30 GMT 2023","Fri Mar 03 17:53:30 GMT 2023","1","","Проверка категории Недоступность кассы","","tapper.tests.support_personal_account.cash_desk_inaccessibility._22_0_TotalTest","goToCashDeskInaccessibilityCategory","1.2. Переход на категорию недоступность кассы, проверка всех элементов",""
"broken","Fri Mar 03 13:35:28 GMT 2023","Fri Mar 03 13:35:28 GMT 2023","0","","Добавление и удаление позиции после в одном заказе","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_7_AddAndRemoveFullTest","","Добавление и удаление позиции после в одном заказе",""
"broken","Fri Mar 03 13:36:26 GMT 2023","Fri Mar 03 13:36:26 GMT 2023","65","","Полная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._7_0_FullPayNoTipsTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"failed","Fri Mar 03 16:36:28 GMT 2023","Fri Mar 03 16:36:59 GMT 2023","30287","","Частичная оплата с 1-го устройства с чаевыми со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._6_2_PartNoScAndFullScPayTwoGuestTest","checkPayment2Guest","2.2. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"failed","Fri Mar 03 13:34:41 GMT 2023","Fri Mar 03 13:34:42 GMT 2023","1012","","Проверка логики установки дефолтных чаевых от суммы заказа, ввод кастомных чаевых, ошибки суммы","","tapper.tests.keeper_e2e._3_tips._0_5_CheckDefaultTipsLogicBySumTest","addDishes","1.2. Добавляем еще одно блюдо в заказ",""
"broken","Fri Mar 03 13:37:54 GMT 2023","Fri Mar 03 13:38:11 GMT 2023","16766","","Частичная оплата - -чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_2_NoTipsScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"failed","Fri Mar 03 16:36:20 GMT 2023","Fri Mar 03 16:36:20 GMT 2023","29","","Частичная оплата с 1-го устройства с чаевыми со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._6_2_PartNoScAndFullScPayTwoGuestTest","switchTo2ndGuestAndCheckPaidDishes","1.9. Переключаемся на второго гостя, проверяем что выбранные ранее блюда в статусе Оплачено. Сбрасываем чаевые",""
"broken","Fri Mar 03 13:33:57 GMT 2023","Fri Mar 03 13:33:58 GMT 2023","1507","","Официант верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_2_VerifiedPartNoCardNoScTest","chooseDishesAndCheckAfterDivided","2. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Mar 03 17:51:51 GMT 2023","Fri Mar 03 17:51:51 GMT 2023","213","","Авторизация, все кейсы","","tapper.tests.admin_personal_account.auth_and_registration._8_0_AuthAndRegistrationTest","goToAuthPageFromRoot","1.0. Переход на страницу авторизации с корневой страницы",""
"broken","Fri Mar 03 13:33:13 GMT 2023","Fri Mar 03 13:33:13 GMT 2023","7","","Удаление позиции, полная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_2_RemoveAndFullTest","checkChangedSumAfterDeleting","3. Пытаемся снова оплатить и получаем ошибку изменения суммы",""
"broken","Fri Mar 03 18:56:40 GMT 2023","Fri Mar 03 18:56:40 GMT 2023","3","","Удаление скидки когда осталась одна позиция ","","tapper.tests.keeper_e2e._8_discount._9_2_RemoveDiscountWhenOneDishInOrderTest","saveDishPricesInCollection","1.7. Сохраняем данным по не оплаченной позиции",""
"broken","Fri Mar 03 17:52:37 GMT 2023","Fri Mar 03 17:52:37 GMT 2023","3","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","checkDownloadedWaiterImageOnTable","1.5. Проверка фотографии на столе",""
"broken","Fri Mar 03 17:53:30 GMT 2023","Fri Mar 03 17:53:30 GMT 2023","211","","Проверка категории Недоступность кассы","","tapper.tests.support_personal_account.cash_desk_inaccessibility._22_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Mar 03 13:36:26 GMT 2023","Fri Mar 03 13:36:26 GMT 2023","15","","Полная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._7_0_FullPayNoTipsTest","matchTapperOrderWithOrderInKeeper","2. Проверка что заказ с кассы совпадает со столом",""
"broken","Fri Mar 03 13:33:22 GMT 2023","Fri Mar 03 13:33:22 GMT 2023","4","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isPaymentButtonShown","2.0. Проверяем что кнопка оплатить есть и работает корректно",""
"broken","Fri Mar 03 17:51:53 GMT 2023","Fri Mar 03 17:51:53 GMT 2023","1","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","checkInvitationMail","1.6. Отправка приглашение на почту официанту",""
"broken","Fri Mar 03 17:34:36 GMT 2023","Fri Mar 03 17:35:07 GMT 2023","30692","","Все вариации модификаторов. Полная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._8_9_BigFullPayTest","matchTgMsgDataAndTapperData","7. Проверка сообщения в телеграмме",""
"failed","Fri Mar 03 15:50:25 GMT 2023","Fri Mar 03 15:50:30 GMT 2023","4633","","Частичная оплата с 1-го устройства и полная со 2-го устройства  без сервисного сбора","","tapper.tests.keeper_e2e._5_sockets._5_7_PartAndFullPayTwoGuestNoSCTest","payAndGoToAcquiring2Guest","2.1. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Mar 03 17:52:16 GMT 2023","Fri Mar 03 17:52:16 GMT 2023","219","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Mar 03 17:55:49 GMT 2023","Fri Mar 03 17:55:49 GMT 2023","3","","Уменьшение скидки после частичной оплаты","","tapper.tests.keeper_e2e._8_discount._9_0_ReduceDiscountAfterPartPayTest","checkPayment","1.4. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Mar 03 17:53:30 GMT 2023","Fri Mar 03 17:53:30 GMT 2023","1","","Проверка категории Недоступность кассы","","tapper.tests.support_personal_account.cash_desk_inaccessibility._22_0_TotalTest","choseDateAndDownloadTableForAllRestaurants","1.7. Выбираем дату для выгрузки отчёта",""
"broken","Fri Mar 03 13:38:52 GMT 2023","Fri Mar 03 13:38:52 GMT 2023","2","","Частичная оплата в несколько платежей до конца - +чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_4_ChoseAndPartPayTillEndTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"failed","Fri Mar 03 16:27:55 GMT 2023","Fri Mar 03 16:28:00 GMT 2023","4772","","Частичная оплата позиций с модификаторами с 1-го устройства и полная оплата со 2-го","","tapper.tests.keeper_e2e._7_modificator._8_3_PartAndFullPayTwoGuestTest","payAndGoToAcquiring2Guest","2.1. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Mar 03 17:11:01 GMT 2023","Fri Mar 03 17:11:20 GMT 2023","18819","","Уменьшение скидки (Дробной)","","tapper.tests.keeper_e2e._8_discount._8_5_ReduceDecimalDiscountTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Mar 03 13:35:21 GMT 2023","Fri Mar 03 13:35:38 GMT 2023","16697","","Официант не верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_6_NonVerifiedPartNoCardNoScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 13:33:29 GMT 2023","Fri Mar 03 13:33:29 GMT 2023","2","","Официант верифицирован, без привязанной карты, полная оплата -СБ","","tapper.tests.keeper_e2e._6_waiter._6_1_VerifiedFullNoCardNoScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 17:51:52 GMT 2023","Fri Mar 03 17:51:52 GMT 2023","207","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","yandexAuthorization","1.5. Авторизация в почте яндекса",""
"broken","Fri Mar 03 13:38:12 GMT 2023","Fri Mar 03 13:38:12 GMT 2023","3","","Частичная оплата - -чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_2_NoTipsScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 13:34:09 GMT 2023","Fri Mar 03 13:34:09 GMT 2023","9","","Удаление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_4_RemoveAndPartTest","payAndGoToAcquiring","1.7 Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Mar 03 16:07:51 GMT 2023","Fri Mar 03 16:27:52 GMT 2023","1200417","","Частичная оплата позиций с модификаторами с 1-го устройства и полная оплата со 2-го","","tapper.tests.keeper_e2e._7_modificator._8_3_PartAndFullPayTwoGuestTest","clearDataAndChoseAgain","1.8. Проверка сообщения в телеграмме",""
"broken","Fri Mar 03 17:52:45 GMT 2023","Fri Mar 03 17:52:45 GMT 2023","5","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","isDownloadQrCorrect","2.5. Проверка скачивания qr-кода",""
"broken","Fri Mar 03 13:33:41 GMT 2023","Fri Mar 03 13:33:57 GMT 2023","16226","","Официант верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_2_VerifiedPartNoCardNoScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 19:00:07 GMT 2023","Fri Mar 03 19:00:35 GMT 2023","28318","","Все вариации модификаторов. Частичная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._9_9_BigPartPayTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 13:34:24 GMT 2023","Fri Mar 03 13:34:41 GMT 2023","16684","","Проверка логики установки дефолтных чаевых от суммы заказа, ввод кастомных чаевых, ошибки суммы","","tapper.tests.keeper_e2e._3_tips._0_5_CheckDefaultTipsLogicBySumTest","createAndFillOrder","1.0. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 18:15:55 GMT 2023","Fri Mar 03 18:15:56 GMT 2023","1485","","Уменьшение скидки после частичной оплаты","","tapper.tests.keeper_e2e._8_discount._9_0_ReduceDiscountAfterPartPayTest","checkIsDiscountPresent","1.7. Проверяем скидку на столе",""
"broken","Fri Mar 03 13:36:18 GMT 2023","Fri Mar 03 13:36:34 GMT 2023","16249","","Оплата по кнопке 'Оплатить' - -чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_3_NoTipsScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Mar 03 16:50:28 GMT 2023","Fri Mar 03 16:50:28 GMT 2023","2","","Частичная оплата + применение скидки (Частичная оплата, потом скидка, потом полная оплата)","","tapper.tests.keeper_e2e._8_discount._8_4_PartPayAddDiscountTest","savePaymentDataForAcquiring","1.3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 13:34:22 GMT 2023","Fri Mar 03 13:34:24 GMT 2023","1634","","Большой счёт,частичная оплата в несколько платежей до конца - +чай +сбор","","tapper.tests.keeper_e2e._0_common._0_5_BigPartPayTillEndTest","payTillEnd","7. Разделяем счёт, оплачиваем по позициям и так пока весь заказ не будет оплачен",""
"broken","Fri Mar 03 13:35:58 GMT 2023","Fri Mar 03 13:35:58 GMT 2023","2","","Оплата по кнопке 'Оплатить' - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_1_TipsScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 17:53:01 GMT 2023","Fri Mar 03 17:53:01 GMT 2023","0","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.company_requisites._16_0_TotalTest","","Проверка что все элементы отображаются корректно",""
"broken","Fri Mar 03 13:36:34 GMT 2023","Fri Mar 03 13:36:34 GMT 2023","5","","Оплата по кнопке 'Оплатить' - -чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_3_NoTipsScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 17:52:16 GMT 2023","Fri Mar 03 17:52:16 GMT 2023","2","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","resetPeriod","1.6. Сброс периода фильтра",""
"broken","Fri Mar 03 15:02:09 GMT 2023","Fri Mar 03 15:02:15 GMT 2023","6202","","Полная оплата заказа со скидкой","","tapper.tests.keeper_e2e._7_modificator._7_9_FullPayDiscountTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола",""
"broken","Fri Mar 03 17:52:45 GMT 2023","Fri Mar 03 17:53:01 GMT 2023","15401","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","setMsgAsTextPattern","1.5. Переходим на стол, проверяем что есть функционал вайфая, его поля и что данные совпадают с админкой",""
"broken","Fri Mar 03 15:02:46 GMT 2023","Fri Mar 03 15:02:46 GMT 2023","0","","Полная оплата заказа со скидкой","","tapper.tests.keeper_e2e._7_modificator._7_9_FullPayDiscountTest","","Полная оплата заказа со скидкой",""
"broken","Fri Mar 03 13:34:48 GMT 2023","Fri Mar 03 13:34:48 GMT 2023","3","","Удаление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_6_RemoveAfterPartAndPartTest","savePaymentDataForAcquiring","1.4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 17:35:26 GMT 2023","Fri Mar 03 17:55:27 GMT 2023","1200467","","Увеличение суммы скидки после частичной оплаты","","tapper.tests.keeper_e2e._8_discount._8_9_AddDiscountAfterPartPayTest","matchTgMsgDataAndTapperData","1.5. Проверка сообщения в телеграмме",""
"broken","Fri Mar 03 13:38:10 GMT 2023","Fri Mar 03 13:38:41 GMT 2023","30574","","Полная оплата без сервисного сбора","","tapper.tests.keeper_e2e._7_modificator._7_2_FullPayNoScTest","matchTgMsgDataAndTapperData","7. Проверка сообщения в телеграмме",""
"failed","Fri Mar 03 16:37:29 GMT 2023","Fri Mar 03 16:37:37 GMT 2023","7282","","Частичная оплата с 1-го устройства с чаевыми со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._6_2_PartNoScAndFullScPayTwoGuestTest","switchTo2GuestAndCheckPaidDishes","2.4. Проверяем у первого гостя что у него пустой стол",""
"broken","Fri Mar 03 13:33:29 GMT 2023","Fri Mar 03 13:33:41 GMT 2023","11681","","Официант верифицирован, без привязанной карты, полная оплата -СБ","","tapper.tests.keeper_e2e._6_waiter._6_1_VerifiedFullNoCardNoScTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"failed","Fri Mar 03 16:29:01 GMT 2023","Fri Mar 03 16:29:09 GMT 2023","7367","","Частичная оплата позиций с модификаторами с 1-го устройства и полная оплата со 2-го","","tapper.tests.keeper_e2e._7_modificator._8_3_PartAndFullPayTwoGuestTest","switchTo2GuestAndCheckPaidDishes","2.4. Проверяем у первого гостя что у него пустой стол",""
"broken","Fri Mar 03 17:52:37 GMT 2023","Fri Mar 03 17:52:37 GMT 2023","222","","Проверка таба Официанты","","tapper.tests.support_personal_account.logs_and_permissions._14_0_WaitersTabTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Mar 03 13:33:22 GMT 2023","Fri Mar 03 13:33:22 GMT 2023","5","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isTipsContainerCorrect","1.8. Проверяем что все элементы в блоке чаевых отображаются корректно",""
"passed","Fri Mar 03 14:01:51 GMT 2023","Fri Mar 03 14:02:04 GMT 2023","12884","","Одновременная попытка оплаты всего счета с 2х устройств. У второго юзера будет предупреждение что сумма изменилась","","tapper.tests.keeper_e2e._5_sockets._5_3_SimultaneouslyTwoGuestFullPayTest","closeOrder","1.5. Закрываем заказ, очищаем кассу",""
"failed","Fri Mar 03 16:59:18 GMT 2023","Fri Mar 03 16:59:18 GMT 2023","34","","Частичная оплата с 1-го устройства и полная со 2-го устройства с сервисным сбором","","tapper.tests.keeper_e2e._5_sockets._5_8_PartAndFullPayTwoGuestSCTest","switchTo2ndGuestAndCheckPaidDishes","1.9. Переключаемся на второго гостя, проверяем что выбранные ранее блюда в статусе Оплачено",""
"broken","Fri Mar 03 13:33:34 GMT 2023","Fri Mar 03 13:33:34 GMT 2023","5","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","savePaymentDataForAcquiring","1.6. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Mar 03 13:36:02 GMT 2023","Fri Mar 03 13:36:02 GMT 2023","15","","Официант не верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_7_NonVerifiedPartNoCardScTest","activateServiceChargeIfDeactivated","3. Включаем сервисный сбор",""
